tweet_id	tweet_text	class_label
910609673556037632	Pray for the victims, families,survivors of earthquake in Mexico City. May they receive much kindness &amp; help O.L. of Guadalupe, pray for us!	sympathy_and_support
910612779148632064	RT @CalumWorthy: The tragedy in Mexico is breaking my heart. Here are some ways we can help ἟2἟D ❤️  via @mashable	sympathy_and_support
912078801852665863	Bethenny Frankel helps with earthquake relief in Mexico: Real Housewife of New York star	rescue_volunteering_or_donation_effort
911814577658241025	Frida the rescue dog emerges as hero of Mexican #earthquake  #Mexico #MexicoEarthquakeRelief	rescue_volunteering_or_donation_effort
910547294923231232	RT @nowthisnews: People are rescuing survivors from beneath collapsed buildings following Mexicos deadly earthquake	rescue_volunteering_or_donation_effort
910630279059869697	RT @Lagarde: Very sad news from Mexico. My thoughts and sympathy to all those affected by today’s earthquake. #fuerzamexico	sympathy_and_support
912349493806460929	I added a video to a @YouTube playlist  Mexicos Jojutla sustains the most earthquake damage	infrastructure_and_utility_damage
912013803432431617	@AlemaniaMexi Gracias Thank you for your help in the last earthquake in #Mexico youre the best!	sympathy_and_support
910614570426884097	Our hearts and prayers are with those in Mexico who have been impacted by the earthquake.	sympathy_and_support
912102329238745088	RT @diazbriseno: Amidst applause, Canadas rescue team arrives in Mexico City Airport on Saturday #earthquake #CASDDA via @Notimex /	rescue_volunteering_or_donation_effort
911639678020812801	Canadian Search and Disaster Dogs travelling through YVR on Air Canada en route to Mexico to help with earthquake relief. Vía @Ifoughtthewar	rescue_volunteering_or_donation_effort
910624541340241921	RT @dallasnews: Mexico earthquake revives memories of 1985 disaster and brings same outpouring of aid, solidarity	sympathy_and_support
913945606560739328	RT @HdeWitIHEd: Great to be able to donate to concrete case of support, join us	rescue_volunteering_or_donation_effort
910555377795604480	Bien por Google.	other_relevant_information
913541505402281985	Kim Kardashian West Donates Vogue Mexico Proceeds to Earthquake Victims	rescue_volunteering_or_donation_effort
910635648431775744	RT @RealRonJeremy: Im just devastated by the Earthquake in Mexico and all the destruction that the hurricanes caused.	sympathy_and_support
910536681702354944	Mexico earthquake: at least 217 dead after powerful quake – as it happened	injured_or_dead_people
910812289334423553	RT @BasedMonitored: BREAKING: Mexico City rocked by 7+ magnitude earthquake.	caution_and_advice
910586319167819776	RT @RphNabeel: #MéxicoEstáDePie This is how earthquake jolted Mexico city. Prayers for all out there.	sympathy_and_support
911722730487255040	Magnitude 6.1 Earthquake Shakes Jittery Mexico – CBS San Francisco Bay Area  #SFEvents	other_relevant_information
912199994530254848	Marianas Supermarket raised thousands of dollars and collected supplies for #MexicoEarthquake victims. @AdamHerbets &gt;	rescue_volunteering_or_donation_effort
910722061835829248	CAN YOU IMAGINE PEOPLE SPREDING INFO ABOUT MEXICOs EARTHQUAKE, DONATING AND STOP CARING ABOUT SUCH TRIVIAL THINGS OH MY GOD	rescue_volunteering_or_donation_effort
910804426440372224	Mexico at its best: Thousands join rescue effort as survivors are plucked from earthquake rubble.	rescue_volunteering_or_donation_effort
912452702189375488	Mexico earthquake: military criticized over search and rescue missions – as it happened	rescue_volunteering_or_donation_effort
913385534185197569	RT @CBSNews: Marc Anthony and Jennifer Lopez are raising money for victims of hurricanes and the recent earthquake in Mexico: /	rescue_volunteering_or_donation_effort
911746949757509632	@jljaries42 @BeckieJBrown Hi Jeff would you mind helping me share information for donations to Mexico? An earthquake destroyed our cities	rescue_volunteering_or_donation_effort
910567238624784388	PRAYERS FOR #MEXICO ὤF❤️ὤC DOG RESCUED FROM TODAYS EARTHQUAKE. 200 people have lost their lives. #GodBless ὤF἟2἟D Help!ὄ9	sympathy_and_support
913106937788735504	RT @PoulterWill: Love and strength to the people of Mexico ἟2἟D❤️ὤF At least 42 dead after huge earthquake	injured_or_dead_people
910692005692370944	On #RoshHashanah #Israel Defense Forces Sends Aid Team To #Mexico  #MexicoCityearthquake #MexicoCity @IsraelMFA	rescue_volunteering_or_donation_effort
912289132101144583	RT @CGTNOfficial: Dog rescued from rubble in Mexico City six days after #MexicoEarthquake	rescue_volunteering_or_donation_effort
915982969705193472	ὉASACNISTAs, help your #SACNAS familia whove been affected by the recent natural disasters! Spread the love &amp; light ὉA #PuertoRico #Mexico	sympathy_and_support
911882316078813184	Latest: Rescuers search for victims after Mexico earthquake	rescue_volunteering_or_donation_effort
910635307539640321	RT @common: Pray for Mexico. Sending love + light to my brothers + sisters impacted by the earthquake.	sympathy_and_support
915292586088321026	RT @Nonprofits: Frida the rescue dog became a symbol of hope following the Mexican earthquake.	rescue_volunteering_or_donation_effort
914901770798845952	RT @AlejVillegas: Map of buildings damaged in Mexico City after 7.1 earthquake on September 19, 2017. Via @reformaciudad	infrastructure_and_utility_damage
910624637033357318	@patravaliMX @VivoEnCancun @GuiaFoodieMx @ChocoFresaMG @AlaCartaQro @CancunMercadito @RivieraCancun @PlayaCarla @novedadesqroo @comoayudarmx STONE BY STONE This is #Mexico #earthquake . #FuerzaMéxico LIKE TO HELP? ὤFἿC❤️ Paypal: donativos@brigada-rescate-topos.org topos.mx @topos	requests_or_urgent_needs
912156867232653312	#Vancouver #Canada Victorias Mexican Bakery is still taking donations for #earthquake #Morelos #Mexico victims	rescue_volunteering_or_donation_effort
910533406932512769	#ayuda #mexico #sos #earthquake #sismo #donate anyway you want to nut please help! @Regrann	rescue_volunteering_or_donation_effort
910756559638036480	RT @top_secretaudio: Link for you to choose a charity to help those in need due to the earthquake in Mexico.	requests_or_urgent_needs
913278696596807680	@JaimeNrt -So sorry as ever more shocking news of #mexicoearthquake come in. Our thoughts are w/ our mexican friends &amp; the people of #Mexico	sympathy_and_support
911717219545034758	RT @KFOX14: The death toll is now up to 305 people after this weeks 7.1 magnitude earthquake in Central Mexico.	injured_or_dead_people
914867220941082624	#MexicoEarthquake: #UNICEF supports w/child friendly spaces, emotional recovery, school supplies, water &amp; sanitation. v/@unicefmexico	rescue_volunteering_or_donation_effort
914501420098969602	RT @myuption: Heres how to help Mexico after another deadly earthquake - @mashable #FuerzaMexico #PrayForMexico #ActionForMexico /	sympathy_and_support
910580535885365250	If you want to help those affected by the earthquake in Mexico you can check donation opportunities here:	rescue_volunteering_or_donation_effort
914761195172667392	Meet the #volunteers helping after #Mexico’s #earthquake:	rescue_volunteering_or_donation_effort
910656340342710272	This means so much @LeaMichele thank u for helping the people affected! We need so much help to rebuild the country &amp; every donation helps!	rescue_volunteering_or_donation_effort
912375658814279685	In Mexico, with a State that has failed in many areas, the people takes charge. This is huge! #MexicoUnido	other_relevant_information
910754195489349633	Your morning briefing: Race to find Mexico earthquake survivors, sixth arrest in Tube terror attack &amp; other stories	other_relevant_information
915321315120242688	I read many messages from Americans praying for Mexico after the earthquake, is our time to do the same, love generates love #PrayForVegas	sympathy_and_support
910685528491560961	RT @EBacaCuenca: Friends abroad who wish to help in this time of much need in Mexico after 9/19 earthquake here some options:	rescue_volunteering_or_donation_effort
910754444245118976	RT @irinnews: The toll in Mexico City includes at least 21 children and four teachers who died in a collapsed primary school. /	injured_or_dead_people
911711977784868864	Here’s how you can help victims of the Mexico earthquake. Visit  and follow these simple steps #FuerzaMéxico	rescue_volunteering_or_donation_effort
911622382808268801	RT @ayeshacurry: @realDonaldTrump ὤ4Okay Donate to earthquake relief here!!!	rescue_volunteering_or_donation_effort
910696652062826499	RT @NelliesSk: Praying for all those in Mexico in impacted by the earthquake. ❤️἟2἟D #PrayersforMexico	sympathy_and_support
911828680078512128	RT @XHNews: Death toll from #Mexico earthquake climbs to 307, with over half of victims coming in Mexico City	injured_or_dead_people
910638569080938502	Salma Hayek Donates $100K to Mexicos Earthquake Victims and Implores  via	rescue_volunteering_or_donation_effort
912088036229259265	Earthquake - 7.1 - 1km ESE of Ayutla, Mexico: EARTHQUAKE (WARNING)	caution_and_advice
911830841281703936	He is auctioning a picture made by the of Frida (dog of rescue). Money for donation of the victims of the earthquake in Mexico.	rescue_volunteering_or_donation_effort
910647593423790081	Rescuers desperately search for survivors at a school in Mexico City that was reduced to rubble after a powerful 7.1-magnitude earthquake	rescue_volunteering_or_donation_effort
911950270686420997	RT @WSJ: When rescuers need to be rescued: The aftermath of Mexico’s earthquake	rescue_volunteering_or_donation_effort
